Text,Location
Rozhdestvenskiy Boulevard,"Moscow, Russia"
Nativity of the Blessed Virgin Temple,"Moscow, Russia"
Moscow State Exhibition Hall ‘New Manege’,"Moscow, Russia"
Monument to Sergei Mikhalkov,"Moscow, Russia"
Church of the Assumption of the Blessed Virgin,"Moscow, Russia"
Otto List Mansion,"Moscow, Russia"
V. Spesivtsev's Moscow Youth Theatre,"Moscow, Russia"
ARTSTORY gallery,"Moscow, Russia"
Cathedral of the Intercession of the Holy Virgin in Izmailovo,"Moscow, Russia"
Bratsevo Estate,"Moscow, Russia"
Museum of International  Numismatic Club,"Moscow, Russia"
Temple of the Resurrection,"Moscow, Russia"
Turgenev Library and Reading Room,"Moscow, Russia"
Ikony Bozhiyey Materi Znameniye and Alexander Nevskiy Chapel,"Moscow, Russia"
Museum and Memorial Complex of History of the Russian Navy,"Moscow, Russia"
Temple of Our Lady's Icon of the Sign,"Moscow, Russia"
Fountain Adam and Eve,"Moscow, Russia"
Perovskiy Park,"Moscow, Russia"
Sretenskiy Boulevard,"Moscow, Russia"
Losev's House,"Moscow, Russia"
M.O.S.T. Cult Car Museum,"Moscow, Russia"
Morozovskiy Garden,"Moscow, Russia"
Menshikov Tower,"Moscow, Russia"
Theater Sobytie,"Moscow, Russia"
Grot Ruins,"Moscow, Russia"
Parkrun Izmailovo,"Moscow, Russia"
Mikhalkovo Estate,"Moscow, Russia"
Moscow Drama Theater on Perovskaya,"Moscow, Russia"
Monument to Alisher Navoi,"Moscow, Russia"
Protection of the Holy Virgin Temple,"Moscow, Russia"
Sakharovskiy Center,"Moscow, Russia"
Touching Zoo Bely Kenguru,"Moscow, Russia"
Nature and Culture Center in Elk Island National Park,"Moscow, Russia"
The Church of St. Tikhon,"Moscow, Russia"
Lyublino Park of Culture and Leisure,"Moscow, Russia"
Taganskaya Metro Station,"Moscow, Russia"
Moscow Children's Theater,"Moscow, Russia"
Museum of Private Collections,"Moscow, Russia"
Museum Collection,"Moscow, Russia"
Kursky Railway Station,"Moscow, Russia"
Triumph Gallery,"Moscow, Russia"
Mikhail Sholokhov Monument,"Moscow, Russia"
Practice Theatre,"Moscow, Russia"
The Temple of the Sign Icon of Mother of God,"Moscow, Russia"
Monument to Nadezhda Krupskaya,"Moscow, Russia"
Bolshaya Yakimanka  Street,"Moscow, Russia"
Church of the Assumption of the Blessed Virgin,"Moscow, Russia"
Temple of Martyr Varus,"Moscow, Russia"
Career Guidance Center,"Moscow, Russia"
Upside Down House,"Moscow, Russia"
Russian Loan Treasury Building,"Moscow, Russia"
Business Center Oruzheyny,"Moscow, Russia"
Park Dubrava,"Moscow, Russia"
The Victory Museum,"Moscow, Russia"
Coral Reef Center,"Moscow, Russia"
Monument to Rasul Gamzatov,"Moscow, Russia"
Kurchatov Institute,"Moscow, Russia"
Transfiguration Cathedral,"Moscow, Russia"
Gypsy Theatre,"Moscow, Russia"
Cathedral of St. Peter,"Moscow, Russia"
Romanovskiy Obelisk in the Alexander Garden,"Moscow, Russia"
Statue of the Likhud brothers,"Moscow, Russia"
Mall Modny Sezon,"Moscow, Russia"
Monument to Joseph Brodsky,"Moscow, Russia"
Slavic Literature Centre Slovo,"Moscow, Russia"
Temple of the Martyr Antipas,"Moscow, Russia"
Vadim Sidur State Museum,"Moscow, Russia"
Ploshhad Revolyutsii Metro Station,"Moscow, Russia"
Worker and Collective Farmer Museum and Exhibition Center,"Moscow, Russia"
Underground Museum Zaryadye,"Moscow, Russia"
Stanislavski and Nemirovich-Danchenko Monument,"Moscow, Russia"
Novaya Basmannaya Street,"Moscow, Russia"
Church of the Assumption of the Blessed Virgin in Putinki,"Moscow, Russia"
Kuzminsky Park and Estate (Kuzminki),"Moscow, Russia"
Shekhtel's House,"Moscow, Russia"
Church of the Holy Cosmas and Damian,"Moscow, Russia"
Buildings of former Moscow Printing Yard and Synodal Publishing House,"Moscow, Russia"
Temple of Martyr St. George,"Moscow, Russia"
Main House of Writers Named After Fadeyev,"Moscow, Russia"
Statue of Aleksandr II,"Moscow, Russia"
Fontain Rotunda Natalya and Aleksandr,"Moscow, Russia"
Museum-Estate of the Muravyovs-Apostles,"Moscow, Russia"
Tverskaya Zastava Square,"Moscow, Russia"
Monument to Bagration,"Moscow, Russia"
CSKA Metro Station,"Moscow, Russia"
Golosov Ravine,"Moscow, Russia"
Irina Viner-Usmanova's Gymnastics Palace,"Moscow, Russia"
RIGAMALL,"Moscow, Russia"
Museum Russian Valenki,"Moscow, Russia"
Ushinsky Scientific Pedagogical Library,"Moscow, Russia"
PARK LEGEND,"Moscow, Russia"
Monument to Abai Kunanbayev,"Moscow, Russia"
Torfyanka Park,"Moscow, Russia"
The Temple of the Sign Icon of Mother of God,"Moscow, Russia"
Monument-Bust to Dante Alighieri,"Moscow, Russia"
Matryoshka Museum,"Moscow, Russia"
Sculpture Daite Dorogu Utyatam,"Moscow, Russia"
Park Sosenki,"Moscow, Russia"
Church of the Apostle St. Iakov Zavedeyev,"Moscow, Russia"
Monument to Nicholas II,"Moscow, Russia"
V. Pluchek's Apartment Museum,"Moscow, Russia"
Iron Museum,"Moscow, Russia"
State Historic Public Library of Russia,"Moscow, Russia"
Old Believer Church of the Intercession on Ostozhenke,"Moscow, Russia"
Dendrological Garden of R.I. Schroeder,"Moscow, Russia"
Church of Fedor Studit at Nikitskye Gates,"Moscow, Russia"
Nature Reserve Valley of River Setun,"Moscow, Russia"
Central Border Museum of the Russian Federal Security Service,"Moscow, Russia"
Burov's House (Tracery House),"Moscow, Russia"
Bersenevskaya Embankment,"Moscow, Russia"
St Vladimir's Church in Staryh Sadekh,"Moscow, Russia"
Monument to Rebels of Zamoskvorechye,"Moscow, Russia"
Church of the Holy Apostles Peter and Paul,"Moscow, Russia"
House of Porohovshhikov,"Moscow, Russia"
Russian Harmonica Museum,"Moscow, Russia"
Villa Berg - Italian Embassy,"Moscow, Russia"
Temple Presentation of the Vladimir Icon of the Mother of God,"Moscow, Russia"
Park Dubki,"Moscow, Russia"
Monument to Printing Pioneer Ivan Fedorov,"Moscow, Russia"
Art Neighborhood Khokhlovka,"Moscow, Russia"
Monument to Fallen Police Officers,"Moscow, Russia"
Watercolor School of Sergeya Andriyaki,"Moscow, Russia"
House of Bakhrushin,"Moscow, Russia"
The Belfry of the Trinity in Serebryaniki,"Moscow, Russia"
House of Smirnov,"Moscow, Russia"
Cathedral of the icon of the Mother of God Soothe My Sorrows,"Moscow, Russia"
Hlebozavod,"Moscow, Russia"
Patriarchal Chambers,"Moscow, Russia"
TASS News Agency,"Moscow, Russia"
Nikitskiy Boulevard,"Moscow, Russia"
Ice Arena CSKA,"Moscow, Russia"
Bombshell Yard,"Moscow, Russia"
Museum of Slavic Culture Named After  Konstantin Vasilyev,"Moscow, Russia"
House of Mosselprom,"Moscow, Russia"
Bukvodom Library,"Moscow, Russia"
Church of the Assumption of the Blessed Virgin,"Moscow, Russia"
Congress Centre REU G.V. Plekhanova,"Moscow, Russia"
Monument to Mahatma Gandhi,"Moscow, Russia"
Mall Kapitoliy,"Moscow, Russia"
Provision Storage Facilities,"Moscow, Russia"
Monument to the Heroes of The First World War,"Moscow, Russia"
Church of St. Nicholas the Wonderworker,"Moscow, Russia"
Cathedral of the Vladimirskaia Icon of the Mother of God,"Moscow, Russia"
Dramatic Art and Direction Center Theater,"Moscow, Russia"
Gallery Khodynka,"Moscow, Russia"
Snail Monument,"Moscow, Russia"
Temple of the Holy Virgin in the Deposition of the Robe,"Moscow, Russia"
Statue of Repin,"Moscow, Russia"
Chapayevskiy Park,"Moscow, Russia"
Church of the Annunciation,"Moscow, Russia"
Novokuznetskaya Metro Station,"Moscow, Russia"
Green Theatre VDNKH. A Scene on the Water,"Moscow, Russia"
Monument to Kalashnikov,"Moscow, Russia"
House on Brestskaya,"Moscow, Russia"
Moscow Drama Theatre Postscriptum,"Moscow, Russia"
Finance House of Broido,"Moscow, Russia"
Museum of Miniatures World History in Plasticine,"Moscow, Russia"
Monument to Radishhev,"Moscow, Russia"
Worship Cross in Honor of St. Euphrosyne,"Moscow, Russia"
House of Geltishcheva,"Moscow, Russia"
Children's GUM,"Moscow, Russia"
Tropicarium,"Moscow, Russia"
Church of the Assumption of the Blessed Virgin,"Moscow, Russia"
Shopping Center Kaluzhskiy,"Moscow, Russia"
Lomakov Museum of Oldtimer Cars and Motorcycles,"Moscow, Russia"
The Senate,"Moscow, Russia"
Gallery Na Shabolovke,"Moscow, Russia"
The Eiffel Tower,"Moscow, Russia"
Elephant Sculpture,"Moscow, Russia"
Temple of St. Sergius of Radonezh,"Moscow, Russia"
Severodvinskiy Park,"Moscow, Russia"
Aviators House,"Moscow, Russia"
Museum of Pinocchio,"Moscow, Russia"
In Artibus Foundation,"Moscow, Russia"
Shopping Mall Semenovskiy,"Moscow, Russia"
Church of St. Nicholas,"Moscow, Russia"
Trinity Temple in Konkovo,"Moscow, Russia"
Park Polyana Skazok,"Moscow, Russia"
Monument to Andrey Rublyov,"Moscow, Russia"
Niko Gallery,"Moscow, Russia"
Gallery Belyaevo,"Moscow, Russia"
Church of The Beheading of John The Baptist in Dyakov,"Moscow, Russia"
Assumption Church of Our Lady in Veshnyaki,"Moscow, Russia"
Lake Beloye (Vologda Oblast),"Moscow, Russia"
GROUND Solyanka,"Moscow, Russia"
House with Lions,"Moscow, Russia"
Avenue of Stars,"Moscow, Russia"
Monument to The First Russian Soldier of Preobrazhensk Army Bukhvostov,"Moscow, Russia"
V. Meyerkhold's Apartment Museum,"Moscow, Russia"
Mall Gorod Lefortovo,"Moscow, Russia"
University Square,"Moscow, Russia"
Museum of Russian Dessert,"Moscow, Russia"
Vladimir Vysotskiy Monument,"Moscow, Russia"
Chekhov Statue,"Moscow, Russia"
Temple and Belfry of St. George,"Moscow, Russia"
Varshavka,"Moscow, Russia"
House of Moscow Polytechnic Community,"Moscow, Russia"
Central House of the Russian Army named after M.V. Frunze,"Moscow, Russia"
Chapel of St. Olga,"Moscow, Russia"
Park Chermyanka,"Moscow, Russia"
Temple of Cosmas and Domian,"Moscow, Russia"
Red Chambers of the Xvii Century Historical Cultural Centre,"Moscow, Russia"
Russian Ballet Theatre,"Moscow, Russia"
House of Sytin,"Moscow, Russia"
Temple of Vlakhernskaya Icon of Mother of God,"Moscow, Russia"
Medical Histrory Museum of Moscow State Dentistry University,"Moscow, Russia"
The Temple in Honor of the Icon of Our Lady of All Who Sorrow,"Moscow, Russia"
Vladimir Dal Apartment Museum,"Moscow, Russia"
Gateway number 7 of the Moscow Canal,"Moscow, Russia"
Michurin Statue at VDNKh,"Moscow, Russia"
Sculpture Abduction of Europe,"Moscow, Russia"
Statue of Bunin,"Moscow, Russia"
The Moscow Fish Week Festival,"Moscow, Russia"
Sports Complex Dinamo,"Moscow, Russia"
Vintage Heritage,"Moscow, Russia"
Temple F Seraphim of Sarov and Anna of Kashin,"Moscow, Russia"
Kosino Park,"Moscow, Russia"
Monument to Sergei Obraztsov,"Moscow, Russia"
Sto Vekov,"Moscow, Russia"
Polkovodtsev Park,"Moscow, Russia"
House of Shugayeva,"Moscow, Russia"
Avenue Southwest,"Moscow, Russia"
Museum of History of the Russian Mail and Moscow Post Office,"Moscow, Russia"
The Albion Gallery,"Moscow, Russia"
Shopping and Entertainment Centre Shhuka,"Moscow, Russia"
Church of St. Nicholas on the Chips,"Moscow, Russia"
Temple of the Mortyr Nikita,"Moscow, Russia"
Baron Myunkhgauzen's Museum,"Moscow, Russia"
Statue of Aleksandr Suvorov,"Moscow, Russia"
Church of the Annunciation of the Blessed Virgin,"Moscow, Russia"
House of Tarasov,"Moscow, Russia"
Monument Richard Sorge,"Moscow, Russia"
City Estate of Alekseyevy,"Moscow, Russia"
Novospasskiy Bridge,"Moscow, Russia"
Chapel of Archangel Mikhail,"Moscow, Russia"
Park Fili,"Moscow, Russia"
Memorial in Honor of the Cities of Military Glory,"Moscow, Russia"
Meteor,"Moscow, Russia"
Levenson Typographic Association Building,"Moscow, Russia"
Musical Theatre Aivengo,"Moscow, Russia"
Mosaic Picture at Gable Facade of Former Printing Office Detskaya Kniga,"Moscow, Russia"
Bridge Tower,"Moscow, Russia"
Church of the Holy Apostles Peter and Paul,"Moscow, Russia"
N.B. Gogol Monument,"Moscow, Russia"
Smolenskiy Metromost,"Moscow, Russia"
Wailing Wall,"Moscow, Russia"
Memorial Plate at the House of Vysotskiy,"Moscow, Russia"
Federal Military Memorial Cemetery,"Moscow, Russia"
Pavilion №1 Central,"Moscow, Russia"
Monument to S. S. Prokofyev,"Moscow, Russia"
The Tomb Chapel of Prokhorovs at Novodevichye Convent,"Moscow, Russia"
City Estate of Mikhailov,"Moscow, Russia"
Pokrovskiy Boulevard,"Moscow, Russia"
Touching Zoo Rebyatam O Zveryatakh,"Moscow, Russia"
Museum of The Reserve Command Post of The Supreme Commander,"Moscow, Russia"
Sytny Dvor Museum,"Moscow, Russia"
Troitskiy Bridge,"Moscow, Russia"
A. Goldenveizer's Apartment Museum,"Moscow, Russia"
Monument to Vorovsky,"Moscow, Russia"
Pushkinskaya Embankment,"Moscow, Russia"
Monument to Ivan Smelyov,"Moscow, Russia"
Aksakov House,"Moscow, Russia"
Widows' House,"Moscow, Russia"
Shopping-Entertainment Center Festival,"Moscow, Russia"
Palace of Demidov,"Moscow, Russia"
Chambers of Araslanov,"Moscow, Russia"
Church of the Vladimir Icon of the Mother of God,"Moscow, Russia"
Monument Blessings in Centuries Friendship between the Peoples of Russia and Armenia United Cross,"Moscow, Russia"
Igor Talkov Museum,"Moscow, Russia"
Exhibition Halls of Russian Art Academy,"Moscow, Russia"
House of Kekusheva,"Moscow, Russia"
Gymnasium of Kositsyn,"Moscow, Russia"
Enlightened Gautama Buddha Monument,"Moscow, Russia"
Borodinskiy Bridge,"Moscow, Russia"
The Temple in Honor of the Tikhvin Icon of Our Lady,"Moscow, Russia"
Tolstoy Museum on Prechistenka,"Moscow, Russia"
House of Sveshnikova,"Moscow, Russia"
Russian State Library for Young Adults,"Moscow, Russia"
Tsvetochnyye Chasy,"Moscow, Russia"
Shop of Rarities Starivina,"Moscow, Russia"
Museum of the Moscow Art Academic Theatre,"Moscow, Russia"
Lefortovo Park,"Moscow, Russia"
Artmagic Art Gallery,"Moscow, Russia"
Trogai Glad Kormi,"Moscow, Russia"
Monument to Friedrich Engels,"Moscow, Russia"
Yu. Nikulin's Museum,"Moscow, Russia"
Monument-Fontain to Saint George,"Moscow, Russia"
