Text,Location
Disney Paris Airport Transfer,"Paris, France"
Paris Eagle Cab,"Paris, France"
Crêpe Cooking class,"Paris, France"
Spa THÉMAÉ Paris,"Paris, France"
Maison Fleuret — The Baking School,"Paris, France"
TioShuttle,"Paris, France"
Langue Appart',"Paris, France"
Paris by Mouth,"Paris, France"
Parisway Transfer,"Paris, France"
BAM Karaoke Box Madeleine,"Paris, France"
E. Dehillerin,"Paris, France"
Candora perfume workshop,"Paris, France"
ExperienceFirst Paris,"Paris, France"
Spa Clēmēns,"Paris, France"
GG Escape Game,"Paris, France"
ARTIMUS Escape Game,"Paris, France"
Fat Tire Tours,"Paris, France"
City Wonders,"Paris, France"
Le Manoir de Paris,"Paris, France"
Bam Karaoke Box Etoile,"Paris, France"
Secret Food Tours Paris,"Paris, France"
Le Double Fond,"Paris, France"
La Cuisine Paris - Cooking Classes,"Paris, France"
"THATLou, Treasure Hunt at the Louvre","Paris, France"
Majestic Escape Game,"Paris, France"
THE ONE Escape,"Paris, France"
Airport Prestige Transfer,"Paris, France"
Le Spa Dans le Noir ?,"Paris, France"
Les Bulles A Flotter,"Paris, France"
Sandemans New Europe - Paris,"Paris, France"
Edwart Chocolatier,"Paris, France"
Cirque d'Hiver Bouglione,"Paris, France"
Bike About Tours,"Paris, France"
Minérales do Brasil,"Paris, France"
Paris Ma Belle,"Paris, France"
Le 3bis Paris,"Paris, France"
Bijoux Blues,"Paris, France"
Mystery Bag,"Paris, France"
Le Cheese Geek,"Paris, France"
Le Triangle - Escape Game,"Paris, France"
Darcos Location Scooter Arc de Triomphe,"Paris, France"
Golf Cart in Paris,"Paris, France"
Passage des Panoramas,"Paris, France"
PhotoProf - Cours de photographie,"Paris, France"
Villa Thalgo Club & Spa,"Paris, France"
Zen Thai Spa,"Paris, France"
The Escape Agency,"Paris, France"
L'Antichambre Escape Games St Martin,"Paris, France"
Wheels and Ways - Segway tours in Paris,"Paris, France"
2CVParisTour Tours,"Paris, France"
Victory Escape Game  Marais,"Paris, France"
Paris Muse Private Tours,"Paris, France"
Victory Escape Game Opéra,"Paris, France"
Withlocals,"Paris, France"
Eye Prefer Paris Tours,"Paris, France"
Boutique Bike Tours,"Paris, France"
Le Calife,"Paris, France"
Amour en Cuisine - Cooking Classes,"Paris, France"
Paris Wine Day Tours,"Paris, France"
Wego Walking Tours,"Paris, France"
Visite Paris En Bateau,"Paris, France"
RIDE SERVICES Taxi/Vtc,"Paris, France"
Top Sights Tours,"Paris, France"
60 Minutes Escape,"Paris, France"
Paris Champagne Tour,"Paris, France"
Bateaux Parisiens,"Paris, France"
Virtual Planet,"Paris, France"
O Chateau,"Paris, France"
Street Art Tour Paris,"Paris, France"
Sight Seeker's Paris,"Paris, France"
Flash Transfer,"Paris, France"
Best of France Tours,"Paris, France"
Paris Urban Adventures,"Paris, France"
Les Canards de Paris,"Paris, France"
April in Paris Tours,"Paris, France"
Paris by Martin & Friends,"Paris, France"
My Private Paris,"Paris, France"
Wine Tasting In Paris,"Paris, France"
Paris Running Tours,"Paris, France"
Paris and Beyond Tours,"Paris, France"
Paris Authentic,"Paris, France"
ToursByLocals,"Paris, France"
Napoleone Tour,"Paris, France"
Discover Walks,"Paris, France"
White Umbrella Tours,"Paris, France"
LivTours Paris,"Paris, France"
Go Go Tours,"Paris, France"
Original Food Tours Paris,"Paris, France"
Fat Cat Tours,"Paris, France"
Walks,"Paris, France"
Paris in Person,"Paris, France"
NO DIET CLUB,"Paris, France"
Paris by Bike,"Paris, France"
Xl Tour,"Paris, France"
La Croisière Gourmande,"Paris, France"
Memories France,"Paris, France"
The Americans in Paris,"Paris, France"
Monument to Alexandre Dumas,"Paris, France"
Élysée Palace,"Paris, France"
Square René-Le Gall,"Paris, France"
Pont Saint-Michel,"Paris, France"
The Wall for Peace,"Paris, France"
Statue de Michel de Montaigne,"Paris, France"
Chaillot - Théâtre National de la Danse,"Paris, France"
Eglise Saint-Leu-Saint-Gilles,"Paris, France"
Eglise Saint Christophe de Javel,"Paris, France"
Tombe de Dalida,"Paris, France"
Le Temple Protestant De L'Oratoire Du Louvre,"Paris, France"
20th Arrondissement,"Paris, France"
Musee National de la Marine,"Paris, France"
Statue Equestre De Simon Bolivar,"Paris, France"
Moulin Radet,"Paris, France"
Place du Marché Saint Honoré,"Paris, France"
École Du Breuil,"Paris, France"
Théâtre de la Madeleine,"Paris, France"
Ateliers-musée Chana Orloff,"Paris, France"
Pont de Sully,"Paris, France"
La Butte Bergeyre,"Paris, France"
Pavillon de l'Arsenal,"Paris, France"
Arboretum Du Bois De Vincennes,"Paris, France"
Parc Clichy-Batignolles - Martin-Luther-King,"Paris, France"
Saint-Serge-De-Radonege Russian Orthodox Church,"Paris, France"
Maison de la Culture du Japon a Paris,"Paris, France"
Tramway T3,"Paris, France"
Église Sainte-Marguerite,"Paris, France"
Parc de la Butte-du-Chapeau-Rouge,"Paris, France"
Chapelle Notre-Dame du Saint Sacrement,"Paris, France"
Parc Kellermann,"Paris, France"
Église Notre-Dame de Compassion,"Paris, France"
Square du Palais Galliera,"Paris, France"
Musée de l'Illusion PARIS,"Paris, France"
Espace d'Animation des Blancs Manteaux,"Paris, France"
Église du Saint-Esprit,"Paris, France"
Eglise Notre-Dame des Blancs-Manteaux,"Paris, France"
Rue du Faubourg Saint-Antoine,"Paris, France"
Menilmontant,"Paris, France"
La Porte des Lions,"Paris, France"
Eglise Saint Pierre Montrouge,"Paris, France"
Cours de la Reine,"Paris, France"
Place Saint André des Arts,"Paris, France"
La Tropicale,"Paris, France"
Fondation Henri Cartier-Bresson,"Paris, France"
Théâtre Antoine-Simone Berriau,"Paris, France"
Marche Edgar Quinet,"Paris, France"
Statue Le Denicheur D'ours,"Paris, France"
Galerie Perrotin,"Paris, France"
Théâtre le Ranelagh,"Paris, France"
Point Zero,"Paris, France"
Statue Gaspard de Coligny,"Paris, France"
Statue de Louis XIII,"Paris, France"
"Statue ""Elephant pris au piege""","Paris, France"
Église Saint-Louis d'Antin,"Paris, France"
Colonnes du Trone,"Paris, France"
Theatre Le Palace,"Paris, France"
Jardin de l'Hotel de Sens,"Paris, France"
Square de la Roquette,"Paris, France"
Eglise St-Medard,"Paris, France"
Eglise Sainte Elisabeth,"Paris, France"
Marché Barbès,"Paris, France"
Playground Duperre,"Paris, France"
Jardin Atlantique Paris,"Paris, France"
Le Louvre des Antiquaires,"Paris, France"
Eglise Sainte-Odile,"Paris, France"
Theatre de la porte saint martin,"Paris, France"
Square Maurice-Gardette,"Paris, France"
Rue Dénoyez,"Paris, France"
Monument à La Fontaine,"Paris, France"
Rue Poncelet Market,"Paris, France"
Statue l'Harmonie,"Paris, France"
Monument a la Republique,"Paris, France"
Place d'Italie,"Paris, France"
Theatre la Boussole,"Paris, France"
Pont de Bercy,"Paris, France"
A La Folie Théâtre,"Paris, France"
Square Louvois,"Paris, France"
Gare de Austerlitz,"Paris, France"
Statue Marechal Joffre,"Paris, France"
Le Bourvil Le Grand petit Theatre,"Paris, France"
Galerie Sakura,"Paris, France"
Rue Norvins,"Paris, France"
Sculpture Écoute,"Paris, France"
Les Chevaux de Marly,"Paris, France"
Pope John Paul II Monument,"Paris, France"
Rue du commerce,"Paris, France"
Theatre de l'Oeuvre,"Paris, France"
Montparnasse Market,"Paris, France"
Theatre des Bouffes du Nord,"Paris, France"
Quartier des Batignolles,"Paris, France"
Eglise Notre Dame des Champs,"Paris, France"
Hôtel Drouot,"Paris, France"
Place des Fetes,"Paris, France"
Square Édouard VII,"Paris, France"
Rue Mallet-Stevens,"Paris, France"
Boom Boom Villette,"Paris, France"
La Ruche,"Paris, France"
La France Renaissante,"Paris, France"
The American Library in Paris,"Paris, France"
Pont au Double,"Paris, France"
Institut Suédois,"Paris, France"
Statue Equestre d'Albert 1 er,"Paris, France"
Eglise Saint Jacques du Haut Pas,"Paris, France"
Jardin du Ranelagh,"Paris, France"
Supreme,"Paris, France"
La Galerie Royale,"Paris, France"
Goutte d'Or,"Paris, France"
Theatre Hebertot/Petit Hebertot,"Paris, France"
Place de Stalingrad,"Paris, France"
Lost in Frenchlation,"Paris, France"
Galerie de Medicis,"Paris, France"
Statue d'Haussmann,"Paris, France"
Marché Popincourt,"Paris, France"
Bourse de Commerce - Pinault Collection,"Paris, France"
Péniche Café-Librairie L'Eau Et Les Rêves,"Paris, France"
UNESCO Building,"Paris, France"
Cloitre des Billettes,"Paris, France"
Passage des Princes,"Paris, France"
La Petite Ceinture du 12th arrondissement,"Paris, France"
Statue of Danton,"Paris, France"
Square Boucicaut,"Paris, France"
American Musical Theatre LIVE! Paris,"Paris, France"
Theatre Le Bout,"Paris, France"
Statue Cheval a la Herse,"Paris, France"
Square Félix-Desruelles,"Paris, France"
Les Blancs Manteaux,"Paris, France"
Artcurial,"Paris, France"
Statue de Jean Jacques Rousseau,"Paris, France"
Statue of Marie Emile Fayolle,"Paris, France"
Institut d’Art et d’Archéologie,"Paris, France"
La Statue César,"Paris, France"
Chapelle des Missions Étrangères de Paris,"Paris, France"
Angel Bear,"Paris, France"
Rue de Lappe,"Paris, France"
Statue of Saint-Denys,"Paris, France"
Eglise Saint Joseph des Carmes,"Paris, France"
Eglise Saint Antoine des Quinze Vingts,"Paris, France"
Lampadaires Colonnes Rostrales,"Paris, France"
Fontaines de la Place des Vosges,"Paris, France"
Le Messager Zadkine,"Paris, France"
Statue Le Centaure Nessus Enlevant Dejanire,"Paris, France"
La Statue d'Auguste Comte,"Paris, France"
Statue Le Nil,"Paris, France"
RER,"Paris, France"
Fontaine Gaillon,"Paris, France"
Square des Poètes,"Paris, France"
Jardins de l'Hôpital Saint Louis,"Paris, France"
Petit Bain,"Paris, France"
Sculpture La Jeunesse,"Paris, France"
Petit-Pont-Cardinal-Lustiger,"Paris, France"
Statue La Grisette,"Paris, France"
Fontaine de la Porte Dorée,"Paris, France"
Fontaine Cuvier,"Paris, France"
Sculpture Joie de Vivre,"Paris, France"
Cavalier romain,"Paris, France"
Eglise Saint Thomas d'Aquin,"Paris, France"
Arbre des Voyelles,"Paris, France"
Les Guichets du Palais du Louvre,"Paris, France"
Eglise Saint Jean Baptiste de Belleville,"Paris, France"
Hippodrome d'Auteuil,"Paris, France"
Cimetiere St-Vincent,"Paris, France"
La Statue de la Louve Capitoline,"Paris, France"
Le Zèbre de Belleville,"Paris, France"
Chevalier de La Barre,"Paris, France"
"La statue ""Flore Farnèse""","Paris, France"
La Statue de Laure de Noves,"Paris, France"
Square Paul-Langevin,"Paris, France"
L'Immortalité Devançant le Temps,"Paris, France"
Eglise Saint Louis de la Salpêtrière,"Paris, France"
Les Docks,"Paris, France"
Petite Ceinture du 13ème,"Paris, France"
Paris Techno Parade,"Paris, France"
White Night,"Paris, France"
Passage Lhomme,"Paris, France"
Parc de Choisy,"Paris, France"
Hotel de Beauharnais,"Paris, France"
L'ile Aux Images,"Paris, France"
Parc Sainte-Périne,"Paris, France"
Galerie des Enfants,"Paris, France"
Eglise Notre Dame du Perpetuel Secours,"Paris, France"
Le Défenseur du Temps,"Paris, France"
Statue de Foch,"Paris, France"
Buste de Gustave Eiffel,"Paris, France"
Square Marcel Pagnol,"Paris, France"
Fresque Accident à la Gare Montparnasse,"Paris, France"
Médiathèque Françoise Sagan,"Paris, France"
Festival Rock en Seine,"Paris, France"
Fontaine des Ambassadeurs,"Paris, France"
Statue de la Liberte,"Paris, France"
Theatre de L'Archipel,"Paris, France"
Theatre Guichet Montparnasse,"Paris, France"
Marché de la Nation,"Paris, France"
Square Charles Péguy,"Paris, France"
Eglise Saint Dominique,"Paris, France"
Statue Equestre de Jeanne d'Arc,"Paris, France"
Piscine Georges Vallerey,"Paris, France"
Eglise Saint Jacques Saint Christophe de la Villette,"Paris, France"
Square Claude Charpentier,"Paris, France"
"La statue ""Annibal""","Paris, France"
Jardins d'Éole,"Paris, France"
Statue L'Abondance,"Paris, France"
Fontaine des Quatre Saisons,"Paris, France"
Immeuble 3 Square Rapp,"Paris, France"
Hôtel de Matignon,"Paris, France"
Cité Véron,"Paris, France"
Statue Etienne Marcel,"Paris, France"
Statue du capitaine Dreyfus,"Paris, France"
Monument Jules Ferry,"Paris, France"
Peniche Anako,"Paris, France"
Eglise Notre-Dame de la Croix de Menilmontant,"Paris, France"
Galerie J. Kugel,"Paris, France"
Immeuble du 61 rue Reaumur,"Paris, France"
Square du Général Morin,"Paris, France"
Square Suzanne-Buisson,"Paris, France"
Monument a Jean Moulin,"Paris, France"
Ambassade d'Italie,"Paris, France"
ArtEthic Galerie,"Paris, France"
Buste d'Antoine de Saint-Exupery,"Paris, France"
Cimetière des Batignolles,"Paris, France"
Espace Sportif Pailleron,"Paris, France"
Statue Jeune fille allongee,"Paris, France"
Le Poete ou Hommage a Paul Eluard,"Paris, France"
A.P.C. Surplus,"Paris, France"
Statue de Brest,"Paris, France"
La Statue de Sainte-Geneviève,"Paris, France"
Le Village Suisse,"Paris, France"
Fontaines de Pol Bury,"Paris, France"
Fondation Calouste Gulbenkian - Délégation en France,"Paris, France"
Église Saint Jean Baptiste de Grenelle,"Paris, France"
Statue de Benjamin Franklin,"Paris, France"
Centr’Halles Park,"Paris, France"
Statue Minerve a la Chouette,"Paris, France"
Statue de Strasbourg,"Paris, France"
Statue equestre de Washington,"Paris, France"
Fontaine Cite Trevise,"Paris, France"
Square d'Ajaccio,"Paris, France"
Eglise Saint Charles de Monceau,"Paris, France"
Eglise Sainte Marie des Batignolles,"Paris, France"
Emilio Robba,"Paris, France"
Fontaine de la Place Saint Georges,"Paris, France"
Statue de Flore,"Paris, France"
Église Saint-Philippe-du-Roule,"Paris, France"
La Comédie Statue,"Paris, France"
Les Fontaines du Rond-point des Champs-Elysées,"Paris, France"
Fresque d'Ernesto Novo,"Paris, France"
Statue d'Alfred de Musset,"Paris, France"
Théâtre La Cachette,"Paris, France"
Fontaine La Seine et ses Affluents,"Paris, France"
La Fontaine Louvois,"Paris, France"
Bassin Octogonal,"Paris, France"
Bas-relief de la rue du Faubourg Montmartre,"Paris, France"
La Statue de Blanche de Castille,"Paris, France"
Palais d'Iéna,"Paris, France"
"Statue ""La Seine et la Marne""","Paris, France"
Chateau de la Reine Blanche,"Paris, France"
Statue Honore de Balzac,"Paris, France"
Square Alban Satragne,"Paris, France"
Eglise Notre Dame de Bonne Nouvelle,"Paris, France"
Théâtre de Poche-Montparnasse,"Paris, France"
La Nymphe,"Paris, France"
Monument Fontaine Eugene Delacroix,"Paris, France"
Statue de Bernard Palissy,"Paris, France"
La Colonne Medicis,"Paris, France"
Eglise Saint Andre de l'Europe,"Paris, France"
Fontaine de Jarente,"Paris, France"
Statue l'Hiver,"Paris, France"
La Statue Cincinnatus,"Paris, France"
Monument Waldeck Rousseau,"Paris, France"
Galerie Arts Factory,"Paris, France"
Passage du Ponceau,"Paris, France"
La Statue de Marguerite de Provence,"Paris, France"
La Statue de Vulcain,"Paris, France"
Fresque Le Bambin,"Paris, France"
La Statue de George Sand,"Paris, France"
Art21,"Paris, France"
Cadran solaire Papillon,"Paris, France"
Passage du Chantier,"Paris, France"
Monument a Ambroise Thomas,"Paris, France"
Statue Apollon,"Paris, France"
Institut Finlandais,"Paris, France"
L'Argonaute,"Paris, France"
Fontaine Claude Debussy,"Paris, France"
Statue L'Air,"Paris, France"
Les Douches La Galerie,"Paris, France"
Maisons A l'Enseigne du Mouton et du Faucheur,"Paris, France"
Statue de Buffon,"Paris, France"
Fresque Simone Veil,"Paris, France"
Mire du Sud,"Paris, France"
Avant-Garde Gallery,"Paris, France"
"La statue ""La Riviere""","Paris, France"
Fromagerie Roland Rousselet Affineur,"Paris, France"
Statues Héméra et Sisyphe,"Paris, France"
Statue de Marie de Medicis,"Paris, France"
Laurette Théâtre Paris,"Paris, France"
Rickshaw,"Paris, France"
Baigneuse se coiffant,"Paris, France"
Editions Baleine,"Paris, France"
Square des Epinettes,"Paris, France"
Monument Scheurer-Kestner,"Paris, France"
Statue de Gérard de Nerval,"Paris, France"
Gardens of the Champs-Élysées,"Paris, France"
Place de la Reine Astrid,"Paris, France"
Statue Veturie,"Paris, France"
Aux Travailleurs Chinois de Li Xiao Zhao,"Paris, France"
Fontaine Paul Gasq,"Paris, France"
Statue Drame au desert,"Paris, France"
Statue de la Poésie Lyrique,"Paris, France"
Cirque Tzigane Romanes,"Paris, France"
Fresques d'Odile Jacquot et de Liliane Belembert,"Paris, France"
Fontaine Boucherat,"Paris, France"
Statue Pomone,"Paris, France"
Moulin de la Charite,"Paris, France"
Comédie Nation,"Paris, France"
Fontaine de la Place Victor Hugo,"Paris, France"
Fontaine le Canyoneaustrate,"Paris, France"
Ancienne Eglise Saint Honore d'Eylau,"Paris, France"
Statue La Paix,"Paris, France"
Sculpture Le Grand Échiquier,"Paris, France"
Fontaine de la Grille du Coq,"Paris, France"
Monument au Général Koenig,"Paris, France"
Puits Artésien de la Butte-aux-Cailles,"Paris, France"
Statue La Danse,"Paris, France"
Hotel de la Paiva,"Paris, France"
Statue l'Amour Captif,"Paris, France"
Statue l'Effort,"Paris, France"
Institut Balassi - Institut hongrois,"Paris, France"
Jardin Anaïs-Nin,"Paris, France"
Fontaine de la Place Salvador Allende,"Paris, France"
Sotheby's,"Paris, France"
Au Petit Théâtre du Bonheur,"Paris, France"
Square Aristide-Cavaillé-Coll,"Paris, France"
Le Buste d'Edouard Branly,"Paris, France"
Square Saint-Laurent,"Paris, France"
Fresque Le Cycliste,"Paris, France"
Les trois Nymphes,"Paris, France"
Espace Krajcberg,"Paris, France"
L'Art Romain,"Paris, France"
Monument a Watteau,"Paris, France"
Gallerie Zlotowski,"Paris, France"
Monument a Puvis de Chavannes,"Paris, France"
La Galerie - Massena,"Paris, France"
Passage Molière,"Paris, France"
Theatre de la Bastille,"Paris, France"
Centre Equestre Bayard UCPA,"Paris, France"
Fresque Aime Cesaire,"Paris, France"
La Statue Junon Reine du Ciel,"Paris, France"
Buste de Stefan Zweig,"Paris, France"
Cavalier Grec,"Paris, France"
Monument a Theophile Steinlen,"Paris, France"
La Statue d'Anne-Marie Louise d'Orléans,"Paris, France"
Fontaine de l'Estrapade,"Paris, France"
Statue Eve,"Paris, France"
Eglise Protestante des Batignolles,"Paris, France"
La statue L'Homme,"Paris, France"
Buste de Ronsard,"Paris, France"
Institut National de Jeunes Sourds de Paris,"Paris, France"
Square Lamartine,"Paris, France"
La Statue de Mathilde de Flandre,"Paris, France"
Les Poings d'eau,"Paris, France"
American Center for art and culture,"Paris, France"
Fontaine Eginhard,"Paris, France"
Statue de la Reine Berthe,"Paris, France"
La fontaine Capitan,"Paris, France"
Statue Il Dispetto,"Paris, France"
Place de la Bourse,"Paris, France"
Statue Le Crepuscule,"Paris, France"
Atlantes de la rue Saint-Roch,"Paris, France"
Statue d'Arthur Rimbaud,"Paris, France"
Le Guerrier Arabe,"Paris, France"
Mètre Étalon,"Paris, France"
Le Serment de Spartacus,"Paris, France"
L'Inspiration,"Paris, France"
Jardin Serge Gainsbourg,"Paris, France"
Théàtre du Nord Ouest,"Paris, France"
Bobart' - Objets et Curiosités,"Paris, France"
Jardin Hector Malot,"Paris, France"
La Danse de la Fontaine Emergente,"Paris, France"
Monument de l'Automobiliste,"Paris, France"
Statue de Raoul Follereau,"Paris, France"
Monument a l'Amiral De Grasse,"Paris, France"
Hotel de Talleyrand,"Paris, France"
Square Cambronne,"Paris, France"
Monument au Général Gustave Ferrié,"Paris, France"
Notre-Dame-de-Fatima-Marie-Médiatrice,"Paris, France"
Eglise Notre-Dame de la Gare,"Paris, France"
Statue Carolina,"Paris, France"
Buste de la Comtesse de Segur,"Paris, France"
Musee Pierre Cardin,"Paris, France"
Bibliothèque Rainer Maria Rilke,"Paris, France"
Statue de Bordeaux,"Paris, France"
Square Saint Medard,"Paris, France"
Fresque La Camargue,"Paris, France"
Les Cariatides de la rue de Paradis,"Paris, France"
Square Jacques Antoine,"Paris, France"
La Statue d'Anne de France,"Paris, France"
Fresque L'Abbe Gregoire,"Paris, France"
Statue d'Eugène Carrière,"Paris, France"
Monument au Marechal de Rochambeau,"Paris, France"
Abbaye de Port-Royal,"Paris, France"
Eglise Saint Lambert de Vaugirard,"Paris, France"
Lab 14,"Paris, France"
Monument aux victimes des Revolutions,"Paris, France"
Lac de Saint-Mande,"Paris, France"
Square Edouard Vaillant,"Paris, France"
Le Jardin Saint Lazare,"Paris, France"
La Statue Venus au Dauphin,"Paris, France"
Square Severine,"Paris, France"
Jardin Truillot,"Paris, France"
Musée d'Ennery,"Paris, France"
Rue de Mont Cenis,"Paris, France"
Square Carpeaux,"Paris, France"
Statue La defense du foyer,"Paris, France"
Sculpture Le Bel Costumé,"Paris, France"
Statue Les Continents-L'Asie,"Paris, France"
Hommage a Pierre Mendes-France,"Paris, France"
Square Henri Collet,"Paris, France"
Fontaine de la Paix,"Paris, France"
"Fresques ""Les lézarts de la Bièvre""","Paris, France"
Statue Francois Villon,"Paris, France"
Atlantes De La Rue Dante,"Paris, France"
Maison au 136 rue Montmartre,"Paris, France"
"Statue ""La Seine""","Paris, France"
Jardin de l'Hospice Debrousse,"Paris, France"
Square Taras Chevtchenko,"Paris, France"
Square Honoré Champion,"Paris, France"
Monument à Jules Massenet,"Paris, France"
Les vestiges de l'ancien palais des tuileries,"Paris, France"
La Statue La Science,"Paris, France"
Mark Hudson,"Paris, France"
Cariatides de la Société de Geographie,"Paris, France"
La Fontaine des Innocents,"Paris, France"
Statue de la Musique Instrumentale,"Paris, France"
Le Buste de Gustave Flaubert,"Paris, France"
"La statue ""Agrippine""","Paris, France"
"Fresque ""Ourcq 2019-Batsh""","Paris, France"
La Pointe Trigano,"Paris, France"
Le buste La Poésie en l'honneur de Guillaume Apollinaire,"Paris, France"
Galerie Les Montparnos,"Paris, France"
Square Trousseau,"Paris, France"
Buste de Carlo Goldoni,"Paris, France"
Monument à Victor Hugo,"Paris, France"
Statue Île de France de Maillol,"Paris, France"
Le Tibre,"Paris, France"
Sculpture Hautes herbes,"Paris, France"
Espace Eiffel Branly,"Paris, France"
Chapelle des Soeurs Auxiliatrices,"Paris, France"
Statue La Science en marche en dépit de l’Ignorance,"Paris, France"
Square Lionel Assouad,"Paris, France"
Statue D'Alfred Vulpian,"Paris, France"
Jardins Abbé-Pierre - Grands-Moulins,"Paris, France"
Immeuble Art-Nouveau,"Paris, France"
Square du docteur Calmette,"Paris, France"
Jeanne d'Arc Liberatrice de la France,"Paris, France"
Eglise Notre Dame de la Nativite de Bercy,"Paris, France"
Statue Les Naufrages,"Paris, France"
Le Temple de l'Amicale des Teochew,"Paris, France"
Buste d'Henry Murger,"Paris, France"
Colonne de la Victoire,"Paris, France"
Statue de Georges Bernanos,"Paris, France"
Jardin Juan-Miro,"Paris, France"
Fontaine De La Roquette,"Paris, France"
Fresque Berty Albrecht,"Paris, France"
Statue La Reconciliation,"Paris, France"
Fresque Fillettes Triquis,"Paris, France"
Statue la Venus des Arts,"Paris, France"
Jardin du Monument aux Meres Francaises,"Paris, France"
Fontaine du Fellah,"Paris, France"
Statue de Bernardin de Saint Pierre,"Paris, France"
Fontaines de la Place Alphonse Laveran,"Paris, France"
Place du 8 Fevrier 1962,"Paris, France"
Adrien Kavachnina,"Paris, France"
Le Mémorial de la campagne de Tunisie,"Paris, France"
